,ACCT_ID_M,CVM_TOTAL_BILL_GROSS,CVM_AN_PERIOD_GM,CVM_REV_BILLED_DAYS,CVM_HOURS_WATCHED_TOTAL,CVM_SPORTS_HOURS_WATCHED_TOTAL,CVM_REV_LOYALTY_R_R_AMT
649698,105347,286.21448333333325,35.27836999999999,351.0,12044.181818181818,,
2067319,20522415,342.9026666666667,146.65876000000003,366.0,1065.090909090909,,
233862,15722481,206.03746666666666,-85.16003999999995,360.0,500.72727272727275,-114.37736465287358,
834452,14410971,406.708,-49.75020000000005,350.0,21450.909090909092,,
1808510,18572579,341.8487333333334,303.56274000000013,337.0,998.3636363636364,,
2326114,22457109,119.60333333333334,-59.27564999999999,126.0,252.54545454545453,-482.2949146666667,
2053786,21811069,291.66919999999993,90.76919000000004,270.0,1213.8181818181818,,
976357,24382581,,,,,,
486752,14648747,141.3732,148.16985000000003,366.0,3648.0,,
969676,19175259,163.96779999999998,-6.342309999999994,361.0,283.09090909090907,-376.43218986666665,
2220364,24281559,,,,,,
1165521,3369363,361.5882166666667,96.50702,351.0,15091.454545454546,,
1420438,19290083,280.45148333333333,50.24583,364.0,11598.545454545454,,
194419,6426545,131.56615000000002,85.26628000000001,366.0,3705.818181818182,,
58771,24466691,,,,,,
1174530,23568279,,,,,,
1680924,6762511,149.00826666666663,153.48942000000002,347.0,365.27272727272725,,
2330136,21533473,238.78191666666666,-150.58712000000003,365.0,989.2727272727273,-785.4239296,
870512,20011433,170.39153333333334,102.27741,366.0,432.72727272727275,,
1680995,9043411,423.7346333333334,-0.6078032499998969,329.0,1442.7272727272727,-98.06250493557806,
1870530,21998899,81.42283333333333,31.647049999999997,231.0,2002.0,,
114967,23556099,,,,,,
854376,22561887,179.8374,98.75746,91.0,522.5454545454545,,
120029,22469857,285.77233333333334,277.36122,112.0,10545.09090909091,,
932865,15194889,242.44229999999993,22.938690000000033,335.0,714.7272727272727,,
1010842,23361693,,,,,,
1792298,11461829,284.30541666666664,120.20800000000001,345.0,703.6363636363636,,
416280,9601149,226.77551666666662,155.492425,365.0,7439.454545454545,,
272042,1742451,193.15371666666672,-6.835270000000032,359.0,530.1818181818181,-342.93333333333334,
988456,411923,435.49096666666674,122.13493,360.0,1478.909090909091,,
1945517,24791159,,,,,,
610149,11366525,465.9209166666667,15.252030000000069,349.0,1934.0,,
2060277,22797785,,,,,,
1766428,5248517,199.74405000000002,157.19966000000002,340.0,547.8181818181819,,
769420,213811,58.02546666666667,95.78845,353.0,600.9090909090909,,
468254,22242121,325.84975000000003,149.43165,175.0,1124.5454545454545,,
657483,25500787,,,,,,
2086206,7741509,581.8943166666669,271.27861999999993,366.0,2240.5454545454545,,
352931,23195357,,,,,,
1380709,3683921,362.3160833333333,34.94547000000001,366.0,1270.3636363636363,,
57214,22926967,,,,,,
433477,8698523,682.8553333333331,353.59622000000013,366.0,1728.7272727272727,,
1601312,21576089,2532.1689166666665,3001.40415,305.0,8236.181818181818,,
1786859,9648957,207.28195000000002,34.058920000000036,365.0,616.9090909090909,,
2268518,6063101,351.56423333333333,111.04613999999994,358.0,1405.090909090909,,
1013162,25523773,,,,,,
1101453,25498431,,,,,,
150633,23604677,,,,,,
988316,1999989,1102.4238666666668,-403.46150000000006,357.0,4241.818181818182,-2491.4666666666667,
1298399,5037001,582.0249666666668,152.26037999999994,343.0,2488.3636363636365,,
1461452,12752093,125.82978333333335,96.724925,366.0,3066.0,,
2329636,12596639,304.7214833333334,51.54794,359.0,15849.272727272728,,
1074075,10919021,381.6076333333333,224.32764000000003,335.0,981.0909090909091,,
2201252,4924271,237.54616666666666,49.757520000000035,360.0,857.8181818181819,,
440671,24801517,,,,,,
851237,9137605,99.8969,98.78603,337.0,214.36363636363637,,
942597,16752635,669.5693333333332,-105.8983500000001,365.0,31850.909090909092,,
2055677,23310083,,,,,,
2306743,22133001,76.07665000000001,76.243325,154.0,1109.6363636363637,,
1916734,5820447,204.85176666666658,36.770069999999954,360.0,4792.363636363636,,
1271998,13301675,214.19989999999999,58.79096999999998,337.0,608.9090909090909,,
274880,1581747,362.66228333333333,173.11327999999992,353.0,1242.0,,
328266,22347079,359.5188333333333,117.46699,135.0,1464.5454545454545,,
1998695,433415,235.32379999999998,49.74937499999997,339.0,7647.272727272727,,
831959,24264879,,,,,,
1983450,23529285,,,,,,
1114503,18159135,819.71405,91.58069,366.0,3140.909090909091,,
499792,23579979,,,,,,
1754042,14918987,97.70223333333331,88.95333000000002,366.0,157.27272727272728,,
1625207,2616073,391.4792166666667,58.64566,365.0,1361.2727272727273,,
2035898,14908503,129.64949999999996,105.45479999999998,366.0,407.45454545454544,,
1964874,23906455,,,,,,
2066119,18819909,259.23539999999997,-200.29800000000003,366.0,912.7272727272727,-1257.5932186666662,
1255859,20740627,362.93063333333345,137.916,307.0,1137.6363636363637,,
287177,21488537,222.51826666666662,25.929439999999975,353.0,8049.272727272727,,
1835013,25404295,,,,,,
1541655,24030845,,,,,,
2161958,1477641,258.57118333333335,86.30721,350.0,9679.818181818182,,
50188,15983533,129.50275000000002,169.60233,366.0,179.45454545454547,,
1677110,7093747,132.55003333333335,176.03511,345.0,161.63636363636363,,
1455529,4982483,103.91359999999999,80.09277499999997,366.0,2071.4545454545455,,
2107073,20093121,496.20973333333336,-175.50378999999992,350.0,1705.2727272727273,-268.53333333333336,
416469,14435647,200.38505,144.01032,355.0,558.0,,
659416,21852701,381.80078333333336,48.56523999999996,266.0,1900.3636363636363,,
1329735,20016389,133.48401666666666,146.55467,365.0,4075.090909090909,,
2279871,25037589,,,,,,
1513366,19218553,287.7078166666667,76.78698999999993,366.0,1064.7272727272727,,
1024999,22478969,209.95219999999998,165.8473,121.0,661.0909090909091,,
733839,24913311,,,,,,
2238358,24651949,,,,,,
1487293,24248337,,,,,,
878015,20440041,268.5692833333333,260.3248499999999,366.0,11419.09090909091,,
355000,21042735,54.282500000000006,84.9604,315.0,739.0909090909091,,
1484925,3738981,195.17884999999993,36.373699999999964,366.0,8514.545454545454,,
214766,9701033,42.782000000000004,86.02895000000002,354.0,174.36363636363637,,
1356494,22764037,236.82439999999994,109.69358580097003,40.0,785.4545454545455,,
1910385,22899637,,,,,,
388022,22975969,,,,,,
1417673,18500713,378.1112,128.62896,364.0,1233.6363636363637,,
2336926,9014531,191.82225000000003,75.28253999999993,341.0,6020.181818181818,,
598522,18911973,210.0228166666667,86.89452,366.0,614.1818181818181,,
1911116,24813851,,,,,,
1467771,22863325,,,,,,
2232059,19452831,343.41831666666667,69.24417000000001,366.0,831.4545454545455,,
1797474,24131675,,,,,,
753002,24950867,,,,,,
492809,1595247,301.12715,248.90662,345.0,1036.0,,
1736302,9233395,164.69418333333329,83.489675,366.0,4626.545454545455,,
1820558,25442293,,,,,,
915824,16913131,485.6691,400.62344,347.0,1357.4545454545455,,
2252238,20736143,303.5770166666667,128.80574000000001,366.0,646.9090909090909,,
1713387,22156469,80.18051666666668,58.056225,182.0,1986.7272727272727,,
2305481,5892433,828.8496,274.57817000000006,348.0,2419.4545454545455,,
276821,24676375,,,,,,
310730,8484977,189.79531666666674,67.80245,366.0,6211.818181818182,,
1684008,12337083,110.63693333333335,68.27059,356.0,2661.090909090909,,
1765153,25414243,,,,,,
1799363,23680201,,,,,,
244438,12139171,352.2401,375.64196999999984,366.0,888.7272727272727,,
1191999,16885985,788.0945666666667,33.465380000000074,359.0,2264.909090909091,,
356589,20761405,137.54253333333332,84.82477500000002,366.0,3450.7272727272725,,
1096490,16833285,450.15890000000013,370.41354,360.0,1632.909090909091,,
1821642,19614855,302.31578333333334,120.16716000000001,347.0,916.3636363636364,,
175029,5983209,188.05916666666667,74.59428,351.0,529.6363636363636,,
976389,24618711,,,,,,
179095,5615101,74.2392,78.8194,364.0,1059.090909090909,,
1927462,24554307,,,,,,
296352,23059727,,,,,,
1595812,22579071,,,,,,
2033155,7445123,482.84740000000005,-42.811719999999944,365.0,21548.545454545456,,
1985465,22865341,,,,,,
1590426,15278529,314.22663333333344,183.38193,349.0,12669.454545454546,,
1681027,1658151,1892.5280666666667,917.22953,366.0,6888.363636363636,,
1818529,23746403,,,,,,
1734807,22236051,93.72404999999999,-38.328040000000016,181.0,187.63636363636363,,
1157460,25199365,,,,,,
316950,21066545,71.88649999999997,62.532899999999984,308.0,1450.3636363636363,,
96158,25234613,,,,,,
2116406,16577767,354.62101666666666,107.49737999999998,352.0,1446.1818181818182,,
2264647,5391811,62.00763333333333,69.80228000000001,337.0,60.90909090909091,,
593120,17305595,199.80094999999997,97.613725,363.0,6249.454545454545,,
275615,1860361,,,,,,
1096597,18339773,173.85285,121.84906999999995,308.0,445.45454545454544,,
1830884,21516729,277.7946666666666,30.872870000000038,364.0,1045.090909090909,,
472969,20540041,468.9730333333334,-87.95480000000003,349.0,1902.5454545454545,,
311719,22913453,,,,,,
1617811,23236853,,,,,,
1902204,22038959,173.5786333333333,102.30283000000004,182.0,495.8181818181818,,
1985728,25011319,,,,,,
2168290,21033833,,,,,,
1828259,13885339,615.7974166666667,372.32136999999994,343.0,2076.0,,
1954563,18215283,210.87341666666669,32.926989999999996,366.0,7137.454545454545,,
111136,25263389,,,,,,
2216244,12638743,200.34584999999996,-211.78473,359.0,828.7272727272727,-1118.1333333333334,
45095,21116073,183.86461666666662,50.77604999999996,366.0,580.5454545454545,,
945580,22599895,124.13233333333334,108.67198,91.0,294.72727272727275,,
674719,9732989,403.5309333333333,-8.505999999999943,366.0,992.7272727272727,,
1766312,15303977,136.6926,66.46202000000001,366.0,320.54545454545456,,
1561786,25315507,,,,,,
1025644,17063915,270.95463333333333,153.25368000000006,352.0,602.1818181818181,,
1099912,25034447,,,,,,
636839,15476013,190.34366666666665,127.51216,314.0,646.0,,
1521006,17219121,126.4711166666667,79.28339000000003,347.0,293.27272727272725,,
1301802,10729305,225.42556666666667,109.34808,366.0,587.0909090909091,,
952456,15708971,86.71101666666664,99.23548,355.0,1484.909090909091,,
1803951,3201873,149.60241666666667,163.03848000000005,338.0,260.3636363636364,,
271023,5897797,75.30813333333333,94.270275,356.0,1081.090909090909,,
655752,21082209,94.43028333333336,55.07715999999999,329.0,237.8181818181818,,
547740,14703049,194.25126666666665,74.33405,366.0,6087.272727272727,,
1272950,21746815,204.16313333333335,81.25614000000002,274.0,672.9090909090909,,
659133,19338467,536.9443666666667,-73.59587500000002,360.0,19855.81818181818,,
1990329,9936849,430.9169166666666,-160.31649000000004,366.0,1385.6363636363637,-1090.6666666666667,
850842,10296439,246.6115666666667,166.14159,355.0,713.8181818181819,,
1299124,942491,139.91575000000003,82.06768000000001,345.0,2288.0,,
1373899,14276589,106.21321666666667,109.67497000000002,359.0,2404.181818181818,,
1684950,15775097,312.82120000000003,-539.21457,366.0,1053.2727272727273,-2610.591608,
184863,23130635,,,,,,
764972,21578339,66.71666666666667,71.45798,308.0,88.72727272727273,,
1593695,2929423,144.5252833333333,137.48218,366.0,218.54545454545453,,
2100859,18898833,310.86381666666665,-76.63439999999999,357.0,1126.0,-522.4882706666666,
1953100,18703951,276.34979999999996,127.09195000000003,366.0,646.3636363636364,,
2267679,19738867,204.1126833333333,91.2274,366.0,6225.636363636364,,
2075738,25425981,,,,,,
1817389,25349087,,,,,,
1633974,24842635,,,,,,
1281410,18007905,124.04283333333336,82.81122500000002,337.0,2831.090909090909,,
883142,25317631,,,,,,
1520393,4060407,385.5616166666667,77.86582999999997,364.0,17667.636363636364,,
363305,19411859,178.54076666666666,92.91296,352.0,5398.909090909091,,
792893,25266933,,,,,,
2323032,8580547,301.49061666666665,185.82488,366.0,1362.3636363636363,,
600008,6358573,56.428200000000004,96.87268999999998,259.0,145.63636363636363,,
11470,8623587,232.50328333333334,154.44680000000002,365.0,481.8181818181818,,
1058012,22004589,102.0148333333333,87.09935,183.0,2834.0,,
1370865,6699349,149.41708333333338,106.83777000000003,336.0,413.27272727272725,,
1983666,23352609,,,,,,
1049465,25199659,,,,,,
2096554,24032935,,,,,,
1636237,25314919,,,,,,
85565,6166749,166.89723333333333,52.38668,337.0,3085.4545454545455,,
230751,8494375,157.6503,77.668725,354.0,4376.545454545455,,
2287018,25091219,,,,,,
1739786,15999117,248.03848333333335,133.0678,358.0,942.9090909090909,,
2047668,14628187,303.9900166666668,266.47769000000005,356.0,738.3636363636364,,
867160,8927685,209.95576666666668,243.61442000000002,344.0,6728.727272727273,,
2263148,2010017,96.81326666666666,58.75484999999999,347.0,198.1818181818182,,
1915441,10259467,190.20704999999998,-91.07268,354.0,357.8181818181818,-1030.4911949473685,
2026686,18238607,214.89375000000007,74.33355999999998,365.0,7843.454545454545,,
1398038,23451719,,,,,,
235542,8127347,128.5660666666667,116.18635,353.0,278.90909090909093,,
1115039,8167185,758.5403333333334,403.54474999999985,366.0,1673.8181818181818,,
2122590,481619,116.36325,48.23294499999998,366.0,1703.4545454545455,,
1045013,18541385,411.08571666666677,122.57646000000001,337.0,1585.2727272727273,,
757496,22174439,116.58333333333336,75.63586335,183.0,210.36363636363637,,
1069163,24710655,,,,,,
2247068,14132745,110.32086666666667,62.50757500000001,350.0,1518.3636363636363,,
1515284,15685013,336.32188333333335,33.35563999999998,362.0,14517.454545454546,,
1415357,24052131,,,,,,
1167865,18556285,133.63819999999998,48.88282,299.0,4342.363636363636,,
800824,13695679,234.3901,101.73201,361.0,666.3636363636364,,
993784,23070143,,,,,,
698237,23918861,,,,,,
1973682,1754989,357.74031666666656,-53.64190999999999,335.0,1321.090909090909,,
135720,8218459,222.23666666666668,-313.1628100000001,348.0,823.6363636363636,-2102.133333333333,
2122508,22351729,636.7434333333333,346.02383999999995,127.0,31278.363636363636,,
1338577,23827489,,,,,,
2020262,12957527,,,,,,
1725660,3025469,,,,,,
1456327,545071,468.29900000000004,-37.61278,337.0,20911.454545454544,,
2056802,23418549,,,,,,
363633,8061539,439.6994833333333,273.1469899999999,352.0,1637.8181818181818,,
1914520,19097541,259.22721666666666,48.590319999999934,366.0,9918.727272727272,,
1229189,23031001,,,,,,
1719781,2739535,328.05850000000004,223.83965,358.0,1375.4545454545455,,
892867,16345397,134.43686666666667,86.856125,366.0,3310.3636363636365,,
999028,21536257,109.5961166666667,69.533425,326.0,2374.7272727272725,,
2028924,14822087,189.07486666666668,88.37336000000002,366.0,420.72727272727275,,
1869771,14896269,333.88528333333335,133.83827,360.0,1089.2727272727273,,
201268,19165485,225.3162,100.12883,341.0,634.3636363636364,,
1760550,22660165,86.57979999999999,61.5260195232,53.0,133.0909090909091,,
1975805,19367559,214.38393333333332,-249.07172999999997,356.0,617.2727272727273,-1401.8764167619047,
1272831,7685427,199.28903333333335,170.24904999999995,343.0,368.3636363636364,,
459089,23211075,,,,,,
764878,19246427,83.3849,52.31145,352.0,1951.090909090909,,
2194849,21949843,233.1289833333333,100.33895294999998,245.0,8689.272727272728,,
512384,1431751,206.43539999999996,183.99393,342.0,468.54545454545456,,
1079963,6235733,339.4950333333333,327.18795,361.0,13771.818181818182,,
1116871,22823189,42.00425,63.6727015505,37.0,350.71882909090914,,
1350140,6654963,314.49585,226.48169,366.0,984.7272727272727,,
1231629,24822515,,,,,,
988820,5485499,154.42499999999998,-88.66029999999998,355.0,246.36363636363637,-903.4633629473685,
1491520,19369083,329.08695,89.24949000000001,359.0,1014.0,,
168451,24549989,,,,,,
1159450,23980563,,,,,,
655782,18210365,354.03505,83.52465000000002,366.0,13043.818181818182,,
1666231,12442517,187.44955000000002,116.4547,366.0,6112.727272727273,,
323078,1866479,140.69525000000002,88.64758,366.0,348.0,,
2265165,8722077,737.0135666666666,346.2124799999999,366.0,2060.181818181818,,
2251223,4260083,178.8192833333333,93.15018,366.0,463.09090909090907,,
895796,1283131,267.896,229.69676000000007,364.0,894.5454545454545,,
750066,14636863,57.398149999999994,83.33855000000001,366.0,571.6363636363636,,
2085633,4173695,419.96046666666666,-129.94979000000004,366.0,2065.818181818182,-218.13333333333333,
1787622,18908593,96.57025,35.20125000000001,350.0,1837.2727272727273,,
2001966,25192629,,,,,,
2101614,14212337,318.4596166666667,157.62356000000003,365.0,1095.090909090909,,
1996027,4384609,357.4260166666666,336.47314,366.0,1144.5454545454545,,
1648875,19469083,161.84806666666665,-19.290750000000017,361.0,280.72727272727275,-399.46666666666664,
527569,21920851,86.92916666666663,72.86265000000003,256.0,2224.5454545454545,,
1332570,6074463,473.59293333333335,-47.10347999999999,359.0,1542.7272727272727,-688.0,
533833,25327315,,,,,,
445438,20379365,204.85356666666667,-52.84530000000001,366.0,590.5454545454545,,
1351708,20325027,145.38453333333337,35.61573999999999,365.0,578.7272727272727,,
976167,24929161,,,,,,
47567,6843625,277.6837666666667,49.360590000000016,366.0,11002.90909090909,,
2156358,4023739,255.08128333333332,120.36501999999999,357.0,10085.09090909091,,
769885,24315815,,,,,,
1350534,15195585,208.15650000000002,137.32435,361.0,561.0909090909091,,
46628,11583655,260.73685,140.37589999999997,366.0,568.1818181818181,,
366632,22297869,,,,,,
355481,12324589,288.5663666666667,-36.53452000000005,366.0,1164.3636363636363,-104.8,
1805888,18362095,149.3973,62.12878999999998,366.0,532.3636363636364,,
1777433,19488625,317.2811000000001,53.57225000000002,333.0,727.2727272727273,-184.77294276190474,
2300767,7721991,476.5580166666667,-41.51156999999995,365.0,1240.7272727272727,-854.1654844444445,
1179385,18959801,252.21245000000008,105.35686,365.0,775.8181818181819,,
2819,24922697,,,,,,
1361445,23479009,,,,,,
